GenName	ExpressionLevel
GENE.2012	5.11222600918515e-08
GENE.2013	5.11222609800299e-08
GENE.2014	5.11222599808292e-08
GENE.2015	5.11222609800299e-08
GENE.2016	5.11222599808292e-08
GENE.2017	1.70407536081996e-07
GENE.2018	7.81829771699938e-05
GENE.2019	0.0
GENE.2020	0.0
GENE.2021	1.51066279989731e-05
GENE.2022	9.03671159400155e-05
GENE.2023	9.0324514055995e-05
GENE.2024	9.09209404289513e-05
GENE.2025	0.000102951712418031
GENE.2026	9.88363704990114e-07
GENE.2027	3.40815070609679e-08
GENE.2028	0.0
GENE.2029	5.76829506793164e-06
GENE.2030	8.50333600799225e-06
GENE.2031	1.0940163763018e-05
GENE.2032	7.34456476902956e-06
GENE.2033	0.000126416830021014
GENE.2034	3.40815069499456e-08
GENE.2035	1.36326028021827e-07
GENE.2036	1.57797377640101e-05
GENE.2037	2.2715324447975e-05
GENE.2038	2.44108794229536e-05
GENE.2039	2.44960831919938e-05
GENE.2040	3.61519586020709e-05
GENE.2041	1.29254115479593e-05
GENE.2042	1.29339319250299e-05
GENE.2043	3.09204472700442e-05
GENE.2044	0.000111651017091985
GENE.2045	0.00101910522377302
GENE.2046	0.00101874736794894
GENE.2047	0.001018687725312
GENE.2048	0.00101854287890701
GENE.2049	0.001018687725312
GENE.2050	0.00101810833969196
GENE.2051	9.96884081061467e-07
GENE.2052	9.96884080950444e-07
GENE.2053	9.96884081061467e-07
GENE.2054	1.51321891299627e-05
GENE.2055	1.51321891289635e-05
GENE.2056	3.32294694094237e-07
GENE.2057	2.08919638209348e-05
GENE.2058	3.98327613629901e-05
GENE.2059	8.52037707055331e-09
GENE.2060	0.0
GENE.2061	7.92395038917704e-07
GENE.2062	4.15453570919988e-05
GENE.2063	6.81630150101142e-08
GENE.2064	1.87448288002656e-07
GENE.2065	1.87448289001857e-07
GENE.2066	6.81630140109135e-08
GENE.2067	6.81630140109135e-08
GENE.2068	6.81630140109135e-08
GENE.2069	2.73504094070454e-05
GENE.2070	0.0
GENE.2071	3.45586481479421e-05
GENE.2072	1.70407530308836e-08
GENE.2073	3.10823344289446e-05
GENE.2074	6.13467126797662e-06
GENE.2075	2.55611311006376e-08
GENE.2076	3.60582344569593e-05
GENE.2077	0.000170339372229988
GENE.2078	2.48539390159674e-05
GENE.2079	3.80520026190823e-05
GENE.2080	2.02358948109271e-05
GENE.2081	2.0116609535048e-05
GENE.2082	1.44931608729859e-05
GENE.2083	0.0
GENE.2084	6.39028256976815e-07
GENE.2085	4.26018837984543e-07
GENE.2086	8.52037680409978e-08
GENE.2087	0.0
GENE.2088	4.03865858500385e-06
GENE.2089	8.52037695953101e-09
GENE.2090	6.20113020750601e-05
GENE.2091	6.17642111490069e-05
GENE.2092	1.0224452196006e-07
GENE.2093	8.52037596033028e-09
GENE.2094	1.33173488799931e-05
GENE.2095	9.45761820081437e-07
GENE.2096	5.78618785919138e-05
GENE.2097	5.78789193460549e-05
GENE.2098	1.1826282946048e-05
GENE.2099	4.02076579409938e-05
GENE.2100	4.84553826459733e-05
GENE.2101	7.53627324620032e-05
GENE.2102	3.23774317023684e-07
GENE.2103	5.69672390319242e-05
GENE.2104	5.55528564905039e-06
GENE.2105	5.55528564893937e-06
GENE.2106	1.54389226930673e-05
GENE.2107	1.25249538396321e-06
GENE.2108	7.66067074690069e-05
GENE.2109	5.85179476030318e-05
GENE.2110	4.68620722005042e-07
GENE.2111	5.36783736015956e-07
GENE.2112	8.52037596033028e-09
GENE.2113	1.70407540300843e-08
GENE.2114	2.78531116350011e-05
GENE.2115	2.78871931429503e-05
GENE.2116	1.8693706616002e-05
GENE.2117	1.86766658629711e-05
GENE.2118	1.01392483509155e-06
GENE.2119	1.04800634193047e-06
GENE.2120	1.05737875609746e-05
GENE.2121	1.07015932140353e-05
GENE.2122	8.426652618021e-06
GENE.2123	9.88363703990913e-07
GENE.2124	0.0
GENE.2125	8.61495294429693e-05
GENE.2126	8.61410090650105e-05
GENE.2127	4.18350499029607e-05
GENE.2128	4.18350499020725e-05
GENE.2129	8.86119183296508e-06
GENE.2130	2.47942963804704e-06
GENE.2131	2.13435437890208e-05
GENE.2132	2.57059766919365e-05
GENE.2133	8.52037670417971e-08
GENE.2134	2.45301646989438e-05
GENE.2135	0.0
GENE.2136	3.66376200044982e-07
GENE.2137	1.80631987400925e-06
GENE.2138	0.000204395318147976
GENE.2139	0.000204591286814049
GENE.2140	0.000204403838525935
GENE.2141	0.000204403838525047
GENE.2142	5.87905995996785e-07
GENE.2143	3.067335634932e-06
GENE.2144	2.95657073601241e-06
GENE.2145	3.06733563404382e-06
GENE.2146	3.067335634932e-06
GENE.2147	3.06733563404382e-06
GENE.2148	2.85432621605075e-06
GENE.2149	2.95657073590139e-06
GENE.2150	2.98213186700202e-06
GENE.2151	2.87136696908163e-06
GENE.2152	5.75636654049916e-05
GENE.2153	9.37241440013281e-08
GENE.2154	5.13778718802538e-06
GENE.2155	9.80354550259577e-05
GENE.2156	9.73453045080008e-05
GENE.2157	9.73453045080008e-05
GENE.2158	3.86058271100165e-05
GENE.2159	3.86143474859768e-05
GENE.2160	0.0
GENE.2161	0.0
GENE.2162	1.45187220029763e-05
GENE.2163	0.0
GENE.2164	1.68447848589715e-05
GENE.2165	1.76286595210406e-05
GENE.2166	2.76827041000294e-05
GENE.2167	8.9975178609869e-06
GENE.2168	0.0
GENE.2169	2.19399701629763e-05
GENE.2170	8.52037596033028e-09
GENE.2171	0.0
GENE.2172	0.0
GENE.2173	0.0
GENE.2174	0.0
GENE.2175	0.0
GENE.2176	0.0
GENE.2177	0.0
GENE.2178	0.0
GENE.2179	0.0
GENE.2180	0.0
GENE.2181	0.0
GENE.2182	0.0
GENE.2183	0.0
GENE.2184	0.0
GENE.2185	8.52037707055331e-09
GENE.2186	8.52037695953101e-09
GENE.2187	8.52037607135259e-09
GENE.2188	8.52037695953101e-09
GENE.2189	1.925605148001e-06
GENE.2190	3.74896577604034e-06
GENE.2191	6.03668693599513e-05
GENE.2192	8.41472409029986e-05
GENE.2193	8.41557612809574e-05
GENE.2194	2.73504094006061e-06
GENE.2195	7.66833909704445e-08
GENE.2196	2.93100960602199e-06
GENE.2197	8.52037695953101e-09
GENE.2198	4.33687177200381e-05
GENE.2199	2.5194754086022e-05
GENE.2200	9.55134234992272e-06
GENE.2201	1.27805651062296e-07
GENE.2202	4.49875893093754e-06
GENE.2203	5.77340729410736e-05
GENE.2204	6.02049822009398e-05
GENE.2205	0.000105013643594054
GENE.2206	2.16843588599636e-05
GENE.2207	2.65239328610667e-05
GENE.2208	4.80378841849483e-05
GENE.2209	7.66833909704445e-08
GENE.2210	1.24908723330153e-05
GENE.2211	1.99717631310659e-05
GENE.2212	5.11222605914519e-07
GENE.2213	3.88529180350705e-05
GENE.2214	3.88955199199792e-05
GENE.2215	1.47658129290296e-05
GENE.2216	2.77593874909998e-05
GENE.2217	8.52037695953101e-09
GENE.2218	8.52037596033028e-09
GENE.2219	9.28721067106064e-06
GENE.2220	8.52037695953101e-09
GENE.2221	0.0
GENE.2222	2.35588417469845e-05
GENE.2223	2.35588417479837e-05
GENE.2224	2.53055189802787e-06
GENE.2225	5.15482794105626e-06
GENE.2226	3.19173313519938e-05
GENE.2227	3.77878709399981e-05
GENE.2228	2.1045330599323e-06
GENE.2229	5.79385620036454e-07
GENE.2230	2.67539830300922e-06
GENE.2231	3.25563596089706e-05
GENE.2232	6.90150517701493e-06
GENE.2233	1.01392483498053e-06
GENE.2234	5.11222599808292e-08
GENE.2235	6.30507881016484e-07
GENE.2236	0.000866803489148027
GENE.2237	0.000834587944610998
GENE.2238	1.20648534960299e-05
GENE.2239	0.0
GENE.2240	5.36783735993751e-06
GENE.2241	5.36783736004853e-06
GENE.2242	0.00242628804793399
GENE.2243	0.00242968767826202
GENE.2244	1.11616935594139e-06
GENE.2245	0.000151764950888089
GENE.2246	0.000176363278600933
GENE.2247	0.000176422921237984
GENE.2248	0.000176422921238095
GENE.2249	0.000176363278600933
GENE.2250	2.98213187033269e-07
GENE.2251	2.2630120679934e-05
GENE.2252	3.91937331101211e-06
GENE.2253	0.000237769633926077
GENE.2254	6.77455156359308e-05
GENE.2255	5.09688937909702e-05
GENE.2256	1.36326029021028e-07
GENE.2257	0.0
GENE.2258	0.0
GENE.2259	0.0
GENE.2260	0.0
GENE.2261	0.0
GENE.2262	0.0
GENE.2263	0.0
GENE.2264	0.0
GENE.2265	0.0
GENE.2266	0.0
GENE.2267	0.0
GENE.2268	0.0
GENE.2269	0.0
GENE.2270	8.52037607135259e-09
GENE.2271	9.54282197929146e-07
GENE.2272	2.38570548982686e-07
GENE.2273	1.3283267372044e-05
GENE.2274	7.01482618840066e-05
GENE.2275	8.52037596033028e-09
GENE.2276	5.11222610910522e-08
GENE.2277	5.11222599808292e-08
GENE.2278	2.4743174117936e-05
GENE.2279	4.26530060709807e-05
GENE.2280	1.32577062420536e-05
GENE.2281	4.56862601989627e-05
GENE.2282	6.85038291680096e-05
GENE.2283	0.000100199630724052
GENE.2284	2.88414753399913e-05
GENE.2285	6.27696156070279e-05
GENE.2286	2.20166535529476e-05
GENE.2287	9.60331664869862e-05
GENE.2288	0.0
GENE.2289	0.0
GENE.2290	2.55611309896153e-08
GENE.2291	3.40815070054568e-07
GENE.2292	0.0
GENE.2293	0.0
GENE.2294	0.0
GENE.2295	0.0
GENE.2296	0.0
GENE.2297	0.0
GENE.2298	0.0
GENE.2299	8.52037695953101e-09
GENE.2300	2.16843588599636e-05
GENE.2301	0.0
GENE.2302	0.0
GENE.2303	0.0
GENE.2304	8.52037607135259e-09
GENE.2305	8.6481824139728e-06
GENE.2306	2.36525658919851e-05
GENE.2307	0.0
GENE.2308	0.0
GENE.2309	3.40815070054568e-07
GENE.2310	3.32294693983215e-07
GENE.2311	1.39648975130413e-05
GENE.2312	0.0
GENE.2313	3.40815069499456e-08
GENE.2314	2.01421706660376e-05
GENE.2315	1.92134495989871e-05
GENE.2316	2.36866474001562e-06
GENE.2317	0.000238263815777962
GENE.2318	0.000242583646796968
GENE.2319	9.03159936060938e-07
GENE.2320	2.77849486219894e-05
GENE.2321	7.66833909704445e-08
GENE.2322	2.82194878360453e-05
GENE.2323	2.87477511959899e-05
GENE.2324	0.000166735252858929
GENE.2325	0.000110781938662985
GENE.2326	6.83675031390996e-05
GENE.2327	6.78392397809313e-05
GENE.2328	6.56069011006899e-07
GENE.2329	6.62033274401175e-06
GENE.2330	0.000150538016634005
GENE.2331	0.000149660417828046
GENE.2332	2.74015316679144e-05
GENE.2333	8.26476546089694e-07
GENE.2334	8.26476545978672e-07
GENE.2335	1.53366780941688e-07
GENE.2336	6.81630150101142e-08
GENE.2337	0.000431233308687995
GENE.2338	3.16702404250524e-05
GENE.2339	3.16702404249414e-05
GENE.2340	5.85775902400831e-05
GENE.2341	1.39734178894457e-06
GENE.2342	3.97049557099294e-06
GENE.2343	2.44108794240638e-05
GENE.2344	5.84497845890208e-06
GENE.2345	0.00012224184540699
GENE.2346	0.000231345269848027
GENE.2347	1.89578382959743e-05
GENE.2348	9.84955553706701e-06
GENE.2349	9.55986272699327e-06
GENE.2350	2.30220580109686e-05
GENE.2351	2.59275064879994e-05
GENE.2352	2.77167856069793e-05
GENE.2353	4.74414578119919e-05
GENE.2354	8.50504008400588e-05
GENE.2355	1.38285714850195e-05
GENE.2356	1.40160197740213e-05
GENE.2357	9.59735238489356e-05
GENE.2358	4.05569933880079e-05
GENE.2359	5.02105802600017e-05
GENE.2360	1.51321891299627e-05
GENE.2361	1.2695361369941e-06
GENE.2362	4.34283603570895e-05
GENE.2363	5.51183172750047e-05
GENE.2364	1.10764897909288e-05
GENE.2365	6.20709447120005e-05
GENE.2366	6.20709447129997e-05
GENE.2367	6.20709447129997e-05
GENE.2368	0.00023431888133707
GENE.2369	2.25789984198421e-06
GENE.2370	1.94179386410198e-05
GENE.2371	4.69472759601075e-06
GENE.2372	2.91396885299111e-06
GENE.2373	3.0247337499123e-06
GENE.2374	0.000156195546805016
GENE.2375	7.18949391190771e-05
GENE.2376	5.11222609800299e-08
GENE.2377	1.41182642949822e-05
GENE.2378	6.89128072529632e-05
GENE.2379	3.81116452570218e-05
GENE.2380	3.46694130449743e-05
GENE.2381	3.46694130459735e-05
GENE.2382	3.37492123551053e-05
GENE.2383	3.37492123549943e-05
GENE.2384	3.46694130449743e-05
GENE.2385	3.46694130459735e-05
GENE.2386	3.46694130449743e-05
GENE.2387	3.37492123549943e-05
GENE.2388	5.11222610910522e-08
GENE.2389	1.36326027910805e-07
GENE.2390	5.14204737600554e-05
GENE.2391	1.12894992100321e-05
GENE.2392	3.14061087449691e-05
GENE.2393	4.54136081495804e-06
GENE.2394	3.10652936750255e-05
GENE.2395	0.000100148508461961
GENE.2396	0.00010009738620298
GENE.2397	3.8929601426041e-05
GENE.2398	0.000223029382128037
GENE.2399	5.1343790368974e-05
GENE.2400	4.64019718460218e-05
GENE.2401	0.000148237514909
GENE.2402	4.41185108749353e-05
GENE.2403	1.96735499440326e-05
GENE.2404	3.07329989810423e-05
GENE.2405	4.51579968974158e-07
GENE.2406	1.53366780941688e-07
GENE.2407	3.24115132041003e-05
GENE.2408	3.24115132029901e-05
GENE.2409	2.82024470799058e-06
GENE.2410	0.0
GENE.2411	2.85432621593973e-06
GENE.2412	2.99576446960437e-05
GENE.2413	2.79468357800017e-06
GENE.2414	3.00428484629744e-05
GENE.2415	1.24056685659735e-05
GENE.2416	2.98894816820328e-05
GENE.2417	5.00146115900435e-06
GENE.2418	5.00146116000355e-06
GENE.2419	6.81630140109135e-08
GENE.2420	4.72028872620101e-05
GENE.2421	6.66208259040291e-05
GENE.2422	1.581381927096e-05
GENE.2423	3.23774317023684e-07
GENE.2424	6.55813399379479e-05
GENE.2425	6.63822553540472e-05
GENE.2426	1.49873427249814e-05
GENE.2427	0.001277374884189
GENE.2428	1.60183083097731e-06
GENE.2429	3.2650083752972e-05
GENE.2430	3.26586041300425e-05
GENE.2431	3.26500837519728e-05
GENE.2432	1.14173048704203e-06
GENE.2433	5.19742981985871e-07
GENE.2434	1.2695361379933e-06
GENE.2435	2.17695626270054e-05
GENE.2436	1.43994367296507e-06
GENE.2437	1.31469413440222e-05
GENE.2438	5.22384299289635e-05
GENE.2439	5.12074643410632e-06
GENE.2440	3.74896577892692e-07
GENE.2441	8.05431215330499e-05
GENE.2442	8.09861811249535e-05
GENE.2443	3.26074818680633e-05
GENE.2444	3.36128863269725e-05
GENE.2445	1.54218819403695e-06
GENE.2446	7.3522331080933e-05
GENE.2447	7.35308514580035e-05
GENE.2448	7.15711648030526e-05
GENE.2449	5.8875803420344e-06
GENE.2450	6.31359918090713e-06
GENE.2451	2.44705220610042e-05
GENE.2452	3.08948861400538e-05
GENE.2453	5.96426372956316e-07
GENE.2454	0.000224000705077998
GENE.2455	0.000223958103195088
GENE.2456	7.32752400978143e-07
GENE.2457	6.33575216039128e-05
GENE.2458	1.22693425408382e-06
GENE.2459	5.36783736015956e-07
GENE.2460	0.000118373594356957
GENE.2461	0.000251359634862003
GENE.2462	4.1289745788986e-05
GENE.2463	4.18180091490417e-05
GENE.2464	5.85349883597264e-06
GENE.2465	4.60100345045511e-07
GENE.2466	1.46465276539276e-05
GENE.2467	1.47402517990392e-05
GENE.2468	1.48254555659699e-05
GENE.2469	2.30050173022356e-07
GENE.2470	4.17498461025012e-07
GENE.2471	9.28721066939531e-07
GENE.2472	7.66833910814668e-08
GENE.2473	6.04946749915847e-07
GENE.2474	6.21987504056953e-07
GENE.2475	1.6188715840082e-06
GENE.2476	1.52514744100607e-06
GENE.2477	9.06568087499782e-06
GENE.2478	0.0
GENE.2479	2.91396885199191e-06
GENE.2480	2.64131679694746e-06
GENE.2481	2.87136696897061e-06
GENE.2482	8.5544582690833e-06
GENE.2483	8.55445826897228e-06
GENE.2484	8.30736734303006e-06
GENE.2485	1.91538069619357e-05
GENE.2486	1.15195493820552e-05
GENE.2487	1.50981076230128e-05
GENE.2488	0.0
GENE.2489	5.67371888590129e-05
GENE.2490	5.75040227679402e-05
GENE.2491	5.75466246519607e-05
GENE.2492	5.74955023910917e-05
GENE.2493	1.7040753919062e-08
GENE.2494	1.26698002450576e-05
GENE.2495	1.46806091609886e-05
GENE.2496	1.72111610600156e-05
GENE.2497	1.11105712979898e-05
GENE.2498	2.19996128000277e-05
GENE.2499	4.14857144549474e-05
GENE.2500	7.22527949503782e-06
GENE.2501	6.93047445829986e-05
GENE.2502	0.000101511768744955
GENE.2503	0.0
GENE.2504	3.29653376930361e-05
GENE.2505	8.82711032601513e-06
GENE.2506	0.0
GENE.2507	0.0
GENE.2508	2.61916381669725e-05
GENE.2509	2.6114954776002e-05
GENE.2510	1.87448289001857e-07
GENE.2511	2.95060647269585e-05
GENE.2512	5.70865243099128e-06
GENE.2513	2.23659890010719e-05
GENE.2514	4.61804420492928e-06
GENE.2515	3.93641406404299e-06
GENE.2516	1.65636124259683e-05
GENE.2517	1.69129478729824e-05
GENE.2518	8.52037607135259e-09
GENE.2519	6.01368191879281e-05
GENE.2520	8.52037707055331e-09
GENE.2521	9.82399440696557e-06
GENE.2522	3.51039522605845e-06
GENE.2523	8.52037596033028e-09
GENE.2524	5.02702228954988e-07
GENE.2525	0.00131752289949305
GENE.2526	1.81484024996958e-06
GENE.2527	0.000434062073773056
GENE.2528	7.07191271986929e-07
GENE.2529	1.62739196096773e-06
GENE.2530	8.43517300008756e-07
GENE.2531	2.18547663950464e-05
GENE.2532	2.81172433003185e-07
GENE.2533	0.0
GENE.2534	7.66833909704445e-08
GENE.2535	0.0
GENE.2536	2.55100080259751e-05
GENE.2537	2.55185284030457e-05
GENE.2538	5.18038907093565e-06
GENE.2539	2.44790424380747e-05
GENE.2540	2.44875628139241e-05
GENE.2541	1.70407540300843e-08
GENE.2542	5.11222599808292e-08
GENE.2543	1.36326029021028e-07
GENE.2544	3.08437638796288e-06
GENE.2545	3.08437638807391e-06
GENE.2546	1.12128158189506e-05
GENE.2547	1.36411231960176e-05
GENE.2548	1.36411231960176e-05
GENE.2549	2.04574246059908e-05
GENE.2550	2.79127542729407e-05
GENE.2551	1.07527154740161e-05
GENE.2552	6.3587571776047e-05
GENE.2553	6.48059856539485e-05
GENE.2554	8.87652851080389e-05
GENE.2555	2.55611299904146e-08
GENE.2556	2.55611309896153e-08
GENE.2557	7.66833909704445e-08
GENE.2558	1.10764898031412e-07
GENE.2559	4.43144795400086e-05
GENE.2560	1.67766218449605e-05
GENE.2561	8.52037607135259e-09
GENE.2562	2.81172433003185e-07
GENE.2563	6.73109764925961e-07
GENE.2564	6.73109764037783e-07
GENE.2565	1.27805650951274e-07
GENE.2566	1.27805652061497e-07
GENE.2567	1.44846404981358e-07
GENE.2568	3.40815069499456e-08
GENE.2569	1.25760761010563e-05
GENE.2570	6.5010474690208e-06
GENE.2571	5.78533582159535e-05
GENE.2572	1.44846404981358e-07
GENE.2573	1.4484640509238e-07
GENE.2574	1.27805650951274e-07
GENE.2575	1.27805650951274e-07
GENE.2576	1.27805652061497e-07
GENE.2577	1.07015932130361e-05
GENE.2578	1.07015932139243e-05
GENE.2579	4.47319780010336e-05
GENE.2580	3.1107895558935e-05
GENE.2581	0.000234523370379103
GENE.2582	5.00231319709998e-05
GENE.2583	5.16760850629572e-05
GENE.2584	5.26388876369577e-05
GENE.2585	5.40021479190633e-05
GENE.2586	1.12639380789314e-05
GENE.2587	2.28772116069864e-05
GENE.2588	0.0
GENE.2589	8.52037707055331e-09
GENE.2590	0.0
GENE.2591	1.70407530308836e-08
GENE.2592	1.29083707949285e-05
GENE.2593	3.40815070609679e-08
GENE.2594	1.57882581399704e-05
GENE.2595	0.0
GENE.2596	2.33373119520319e-05
GENE.2597	5.96426369403602e-08
GENE.2598	4.07018397929892e-05
GENE.2599	7.66833910814668e-08
GENE.2600	8.52037695953101e-09
GENE.2601	5.98982486399446e-06
GENE.2602	1.01307279699592e-05
GENE.2603	6.59477161402133e-06
GENE.2604	4.65979405119832e-05
GENE.2605	5.11222609800299e-08
GENE.2606	1.87448289001857e-07
GENE.2607	8.52037607135259e-09
GENE.2608	1.70407540300843e-08
GENE.2609	6.22243114939414e-05
GENE.2610	2.30050173022356e-07
GENE.2611	2.03381393309998e-05
GENE.2612	1.9162327338007e-05
GENE.2613	1.32236247349926e-05
GENE.2614	1.64272863979464e-05
GENE.2615	0.0
GENE.2616	3.66717015840567e-05
GENE.2617	3.66461404539553e-05
GENE.2618	3.66461404550655e-05
GENE.2619	4.14942348292424e-06
GENE.2620	1.31469413440222e-05
GENE.2621	1.17581199299277e-06
GENE.2622	5.30819472299715e-06
GENE.2623	8.52037707055331e-09
GENE.2624	2.8509180646008e-05
GENE.2625	2.87647919489098e-05
GENE.2626	2.87221900650003e-05
GENE.2627	2.9097086643004e-05
GENE.2628	1.87448289001857e-07
GENE.2629	1.87448289001857e-07
GENE.2630	2.45557258290452e-05
GENE.2631	3.07074378509409e-05
GENE.2632	0.000514588154553075
GENE.2633	8.52037596033028e-09
GENE.2634	5.09518530380504e-05
GENE.2635	6.2837778621927e-05
GENE.2636	0.0
GENE.2637	0.0
GENE.2638	0.00134651774161398
GENE.2639	0.00131507755136107
GENE.2640	0.00016687157888795
GENE.2641	0.0
GENE.2642	0.0
GENE.2643	8.26476545978672e-07
GENE.2644	5.11222600918515e-08
GENE.2645	8.52037695953101e-09
GENE.2646	0.0
GENE.2647	4.77141098690348e-05
GENE.2648	1.15877123959551e-05
GENE.2649	1.26953613760472e-05
GENE.2650	1.74752927389887e-05
GENE.2651	1.7040753919062e-08
GENE.2652	0.0
GENE.2653	3.06733563104622e-07
GENE.2654	2.4240471888981e-05
GENE.2655	0.0
GENE.2656	0.0
GENE.2657	0.0
GENE.2658	0.0
GENE.2659	0.0
GENE.2660	0.0
GENE.2661	0.0
GENE.2662	0.0
GENE.2663	0.0
GENE.2664	2.22467037259699e-05
GENE.2665	1.30361764405507e-06
GENE.2666	5.70013205392073e-06
GENE.2667	7.66833908605324e-06
GENE.2668	0.0
GENE.2669	8.52037695953101e-09
GENE.2670	0.0
GENE.2671	8.52037695953101e-09
GENE.2672	8.52037607135259e-09
GENE.2673	8.52037695953101e-09
GENE.2674	2.04489042032741e-07
GENE.2675	1.21841387701327e-06
GENE.2676	9.37241450005288e-08
GENE.2677	8.52037596033028e-09
GENE.2678	0.0
GENE.2679	1.70407535970973e-07
GENE.2680	1.70407535082795e-07
GENE.2681	0.0
GENE.2682	0.0
GENE.2683	0.0
GENE.2684	0.0
GENE.2685	0.0
GENE.2686	0.0
GENE.2687	0.0
GENE.2688	0.0
GENE.2689	0.0
GENE.2690	0.0
GENE.2691	2.5058428057001e-05
GENE.2692	3.64672125496845e-06
GENE.2693	4.50727930700889e-06
GENE.2694	1.89578382959743e-05
GENE.2695	3.067335629936e-07
GENE.2696	3.067335639928e-07
GENE.2697	1.55922894706784e-06
GENE.2698	1.03096558790039e-06
GENE.2699	7.32752402088366e-07
GENE.2700	7.32752400978143e-07
GENE.2701	0.0
GENE.2702	0.0
GENE.2703	1.27805651950474e-07
GENE.2704	4.00457707994128e-07
GENE.2705	0.000237709991288027
GENE.2706	6.62288885729945e-05
GENE.2707	9.28721067050553e-07
GENE.2708	9.28721066939531e-07
GENE.2709	9.28721067050553e-07
GENE.2710	0.0
GENE.2711	2.64131679972301e-07
GENE.2712	0.0
GENE.2713	3.5785582397363e-07
GENE.2714	0.0
GENE.2715	0.00118057488379308
GENE.2716	6.52660859979948e-05
GENE.2717	1.70066720179829e-05
GENE.2718	1.70066720169837e-05
GENE.2719	2.1897368279733e-06
GENE.2720	3.71658834370514e-05
GENE.2721	6.87764812239422e-05
GENE.2722	4.77141099075595e-07
GENE.2723	1.0318176258961e-05
GENE.2724	0.0
GENE.2725	0.0
GENE.2726	4.16816831210198e-05
GENE.2727	3.22325852909477e-05
GENE.2728	8.52037707055331e-09
GENE.2729	0.0
GENE.2730	3.40815069943545e-07
GENE.2731	2.13009418992272e-07
GENE.2732	0.0
GENE.2733	6.09206938499973e-05
GENE.2734	9.37241440013281e-08
GENE.2735	3.40815070609679e-08
GENE.2736	3.18917702210042e-05
GENE.2737	4.81145675769179e-05
GENE.2738	2.49561835360401e-05
GENE.2739	8.52889713898186e-06
GENE.2740	5.41895962079542e-05
GENE.2741	4.43059591015427e-07
GENE.2742	0.0
GENE.2743	2.47090926053239e-07
GENE.2744	2.47090925942217e-07
GENE.2745	2.47090926053239e-07
GENE.2746	1.87448288802017e-06
GENE.2747	0.0
GENE.2748	1.83188100399967e-06
GENE.2749	1.81484024996958e-06
GENE.2750	1.81484025096879e-06
GENE.2751	1.81484025008061e-06
GENE.2752	6.26588507089965e-05
GENE.2753	1.95968665961388e-07
GENE.2754	1.27805650951274e-07
GENE.2755	4.33175954590581e-05
GENE.2756	4.32835139519971e-05
GENE.2757	4.2917137750953e-05
GENE.2758	4.24059151460376e-05
GENE.2759	5.0355426659543e-06
GENE.2760	0.0
GENE.2761	4.26018840204989e-08
GENE.2762	1.26612798689862e-05
GENE.2763	1.13321010908329e-06
GENE.2764	1.1417304859318e-06
GENE.2765	3.40815070609679e-08
GENE.2766	3.40815069499456e-08
GENE.2767	6.56069011006899e-07
GENE.2768	8.52037695953101e-09
GENE.2769	0.000123724390964086
GENE.2770	3.28119709109842e-05
GENE.2771	1.52003521439736e-05
GENE.2772	0.0
GENE.2773	6.57517474740299e-05
GENE.2774	2.26642021794454e-06
GENE.2775	4.80890064460393e-05
GENE.2776	2.19825720493283e-06
GENE.2777	4.53369247510604e-05
GENE.2778	9.84955553695599e-06
GENE.2779	1.28742892880895e-05
GENE.2780	8.26306138399513e-05
GENE.2781	8.52037695953101e-09
GENE.2782	2.38570549304651e-06
GENE.2783	2.38570549293549e-06
GENE.2784	2.35162398709576e-06
GENE.2785	2.35162398598554e-06
GENE.2786	0.0
GENE.2787	0.0
GENE.2788	8.52037695953101e-09
GENE.2789	4.87365550805308e-06
GENE.2790	0.0
GENE.2791	6.57432270969593e-05
GENE.2792	0.0
GENE.2793	8.52037695953101e-09
GENE.2794	0.0
GENE.2795	8.52037607135259e-09
GENE.2796	8.52037695953101e-09
GENE.2797	9.27016991703056e-06
GENE.2798	8.80154919602472e-06
GENE.2799	2.22296629719398e-05
GENE.2800	1.21585776400313e-05
GENE.2801	2.55611299904146e-08
GENE.2802	0.0
GENE.2803	0.0
GENE.2804	3.40815069499456e-08
GENE.2805	6.90150518067867e-07
GENE.2806	0.000355887616980022
GENE.2807	2.04489042920919e-07
GENE.2808	1.45272423790477e-05
GENE.2809	2.99746854499627e-05
GENE.2810	1.18433237006332e-06
GENE.2811	0.000192236740507945
GENE.2812	0.00011961756936496
GENE.2813	2.67880645400398e-05
GENE.2814	4.0454748867047e-05
GENE.2815	0.0
GENE.2816	4.21758649793436e-06
GENE.2817	1.19285274602365e-06
GENE.2818	1.20137312398239e-06
GENE.2819	8.94639559989585e-07
GENE.2820	1.89663586720457e-05
GENE.2821	0.0
GENE.2822	7.14859610395635e-06
GENE.2823	3.83416954075066e-07
GENE.2824	7.83874661958173e-07
GENE.2825	5.47008188100939e-06
GENE.2826	1.10764898031412e-07
GENE.2827	7.67685946279073e-05
GENE.2828	7.67685946270191e-05
GENE.2829	7.75354285360574e-05
GENE.2830	3.30590618379256e-05
GENE.2831	8.52037607135259e-09
GENE.2832	8.52037695953101e-09
GENE.2833	8.52037707055331e-09
GENE.2834	9.37241440013281e-08
GENE.2835	1.19881701049485e-05
GENE.2836	3.40985478020084e-05
GENE.2837	1.2695361379933e-06
GENE.2838	2.10453306004332e-06
GENE.2839	0.000277730200940907
GENE.2840	1.53366781052711e-07
GENE.2841	0.000272779862041994
